Country Name,Country Code,Series Name,Series Code,2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016]
Guyana,GUY,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,16.34799957,15.89599991,15.08600044,15.22000027,14.32900047
Guyana,GUY,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,25.17900085,24.5,25.12100029,24.78199959,25.93300056
Guyana,GUY,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,58.47299957,59.60400009,59.79399872,59.9980011,59.73799896
Haiti,HTI,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,1.067000031,1.059000015,1.034999967,1.014999986,0.996999979
Haiti,HTI,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,45.13100052,44.26300049,43.22600174,42.58499908,41.48899841
Haiti,HTI,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,11.33100033,11.47999954,11.77799988,12.06099987,12.33600044
Haiti,HTI,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,43.5379982,44.25799942,44.99599838,45.35400009,46.17399979
Heavily indebted poor countries (HIPC),HPC,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,2.276682634,2.34195285,2.398136149,2.422707672,2.538174009
Heavily indebted poor countries (HIPC),HPC,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,66.27077001,66.02934718,65.37052938,64.79423174,64.37641795
Heavily indebted poor countries (HIPC),HPC,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,9.771318261,9.824009774,10.32114598,10.43074805,10.45705681
Heavily indebted poor countries (HIPC),HPC,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,23.95789063,24.14654463,24.30824759,24.7752086,25.16637893
High income,HIC,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,4.011675696,3.987801331,3.925519065,3.897159393,3.865907991
High income,HIC,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,3.29713348,3.203939191,3.18471132,3.161582331,3.085354427
High income,HIC,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,22.92789371,22.85355816,22.76555502,22.77708108,22.68009681
High income,HIC,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,73.77527913,73.94252683,74.04974997,74.06129869,74.23453695
Honduras,HND,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,11.79699993,13.13700008,11.77900028,9.887000084,11.18299961
Honduras,HND,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,37.00500107,34.51699829,28.83399963,28.72200012,28.49300003
Honduras,HND,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,19.92700005,19.0359993,22.02400017,21.81299973,21.1989994
Honduras,HND,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,43.06800079,46.44800186,49.14199829,49.46500015,50.30799866
"Hong Kong SAR, China",HKG,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,3.289999962,3.267999887,2.960999966,2.974999905,3.01699996
"Hong Kong SAR, China",HKG,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,0.011,0.219999999,0.218999997,0.219999999,0.216999993
"Hong Kong SAR, China",HKG,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,12.75899982,13.07199955,13.34300041,13.28299999,13.19999981
"Hong Kong SAR, China",HKG,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,87.23000336,86.70800018,86.43800354,86.49700165,86.58300018
Hungary,HUN,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,5.269999981,5.229000092,5.143000126,5.116000175,4.951000214
Hungary,HUN,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,5.06400013,4.77699995,4.675000191,4.900000095,5.039999962
Hungary,HUN,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,29.79199982,29.89500046,30.50300026,30.32900047,30.43799973
Hungary,HUN,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,65.14399719,65.32800293,64.8219986,64.77100372,64.52200317
Iceland,ISL,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,4.163000107,4.171999931,3.846999884,3.601000071,4.032000065
Iceland,ISL,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,5.548999786,4.445000172,4.534999847,4.238999844,3.894999981
Iceland,ISL,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,18.22400093,18.63599968,18.43099976,17.83699989,17.45999908
Iceland,ISL,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,76.22699738,76.91899872,77.03399658,77.9240036,78.64499664
India,IND,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,1.511999965,1.524999976,1.514999986,1.521000028,1.537999988
India,IND,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,47.00400162,46.65999985,45.52399826,44.36199951,43.44400024
India,IND,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,24.35499954,23.79400063,23.93600082,23.89599991,23.71999931
India,IND,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,28.64100075,29.54500008,30.54100037,31.74200058,32.83499908
Indonesia,IDN,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,3.536999941,3.519000053,3.59800005,3.553999901,3.532000065
Indonesia,IDN,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,35.93099976,34.97499847,34.2820015,33.04399872,31.81999969
Indonesia,IDN,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,21.06999969,20.95400047,21.39599991,22.03800011,21.72400093
Indonesia,IDN,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,42.99900055,44.07099915,44.3219986,44.91799927,46.45600128
"Iran, Islamic Rep.",IRN,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,5.002999783,4.118999958,3.667000055,3.756999969,3.602999926
"Iran, Islamic Rep.",IRN,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,18.02700043,18.85300064,17.89599991,18.03199959,17.97900009
"Iran, Islamic Rep.",IRN,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,34.95899963,34.14500046,33.76200104,32.53300095,31.88299942
"Iran, Islamic Rep.",IRN,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,47.01499939,47.0019989,48.34199905,49.43600082,50.13800049
Iraq,IRQ,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,4.09800005,4.709000111,5.492000103,4.968999863,4.288000107
Iraq,IRQ,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,20.75099945,20.15500069,20.81399918,20.3029995,18.39900017
Iraq,IRQ,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,18.9810009,19.72999954,19.63500023,19.60099983,19.75600052
Iraq,IRQ,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,60.26800156,60.11399841,59.55099869,60.09600067,61.84500122
Ireland,IRL,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,4.730999947,4.643000126,4.702000141,4.729000092,4.669000149
Ireland,IRL,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,4.675000191,5.679999828,5.703000069,5.611000061,5.604000092
Ireland,IRL,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,18.29500008,18.22200012,18.23200035,19.08499908,19.55699921
Ireland,IRL,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,77.03099823,76.09799957,76.06500244,75.30400085,74.83899689
Isle of Man,IMN,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,..,..,..,..,..
Isle of Man,IMN,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,..,..,..,..,..
Isle of Man,IMN,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,..,..,..,..,..
Isle of Man,IMN,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,..,..,..,..,..
Israel,ISR,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,4.093999863,3.911999941,3.765000105,4.006999969,3.619999886
Israel,ISR,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,1.57099998,1.266000032,1.131000042,1.042999983,1.075000048
Israel,ISR,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,17.86400032,17.91699982,17.80900002,17.7140007,17.35000038
Israel,ISR,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,80.56500244,80.81700134,81.05899811,81.24299622,81.57499695
Italy,ITA,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,6.645999908,6.940000057,6.624000072,6.639999866,6.500999928
Italy,ITA,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,3.693000078,3.601000071,3.644000053,3.752000093,3.884000063
Italy,ITA,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,27.58300018,27.04700089,26.90200043,26.60000038,26.12199974
Italy,ITA,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,68.72399902,69.35199738,69.45500183,69.64800262,69.99299622
Jamaica,JAM,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,3.200000048,3.207000017,3.190000057,3.105000019,3.151000023
Jamaica,JAM,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,18.22800064,18.24799919,18.36400032,18.46500015,18.41699982
Jamaica,JAM,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,15.46500015,15.2159996,15.3380003,15.50800037,15.35599995
Jamaica,JAM,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,66.30699921,66.53700256,66.29799652,66.02799988,66.22699738
Japan,JPN,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,2.240999937,2.244999886,2.165999889,2.079999924,2.042999983
Japan,JPN,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,3.867000103,3.746000051,3.678999901,3.632999897,3.502000093
Japan,JPN,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,26.19599915,26.19000053,25.22400093,25.90800095,25.61499977
Japan,JPN,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,69.93699646,70.06400299,71.09700012,70.45899963,70.88300323
Jordan,JOR,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,6.217999935,6.177999973,6.124000072,6.181000233,6.146999836
Jordan,JOR,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,3.604000092,3.618000031,3.697999954,3.671000004,3.638000011
Jordan,JOR,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,26.41500092,26.97400093,27.03499985,26.79800034,26.58200073
Jordan,JOR,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,69.98100281,69.40799713,69.26699829,69.53099823,69.77999878
Kazakhstan,KAZ,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,2.164000034,1.866999984,1.684000015,1.370000005,1.427999973
Kazakhstan,KAZ,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,25.54000092,24.19400024,20.08200073,18.01300049,17.88999939
Kazakhstan,KAZ,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,19.38199997,19.82500076,20.5359993,20.56200027,20.85199928
Kazakhstan,KAZ,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,55.07799911,55.98099899,59.38199997,61.42599869,61.25799942
Kenya,KEN,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,7.980999947,7.668000221,7.714000225,7.625,7.605999947
Kenya,KEN,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,38.48500061,37.83200073,37.63899994,37.75299835,38.0909996
Kenya,KEN,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,15.19099998,15.01500034,14.90200043,14.54899979,14.19900036
Kenya,KEN,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,46.32400131,47.15399933,47.45899963,47.69800186,47.70999908
Kiribati,KIR,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,..,..,..,..,..
Kiribati,KIR,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,..,..,..,..,..
Kiribati,KIR,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,..,..,..,..,..
Kiribati,KIR,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,..,..,..,..,..
"Korea, Dem. People’s Rep.",PRK,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,1.276000023,1.253999949,1.187999964,1.128999949,1.077999949
"Korea, Dem. People’s Rep.",PRK,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,66.79499817,66.6740036,66.89700317,67.16899872,67.22599792
"Korea, Dem. People’s Rep.",PRK,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,17.56800079,17.63100052,17.26099968,17.07600021,17.60199928
"Korea, Dem. People’s Rep.",PRK,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,15.63700008,15.69499969,15.84200001,15.75500011,15.17199993
"Korea, Rep.",KOR,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,4.909999847,5.053999901,5.066999912,5.22300005,5.357999802
"Korea, Rep.",KOR,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,6.190999985,6.06400013,5.671999931,5.18599987,4.903999805
"Korea, Rep.",KOR,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,24.47699928,24.39999962,24.6439991,25.07299995,24.89100075
"Korea, Rep.",KOR,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,69.33200073,69.53500366,69.68399811,69.74099731,70.20500183
Kosovo,XKX,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,..,..,..,..,..
Kosovo,XKX,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,..,..,..,..,..
Kosovo,XKX,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,..,..,..,..,..
Kosovo,XKX,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,..,..,..,..,..
Kuwait,KWT,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,0.547999978,0.656000018,0.647000015,0.610000014,0.592999995
Kuwait,KWT,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,3.072000027,3.171000004,3.296000004,3.345999956,3.479000092
Kuwait,KWT,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,25.70499992,26.24699974,26.29400063,26.57500076,26.80200005
Kuwait,KWT,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,71.22299957,70.58200073,70.41000366,70.07900238,69.71900177
Kyrgyz Republic,KGZ,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,0.861999989,1.414999962,1.519999981,1.904000044,2.630000114
Kyrgyz Republic,KGZ,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,30.09199905,31.66900063,31.58600044,29.30800056,26.79299927
Kyrgyz Republic,KGZ,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,21.70700073,20.20800018,20.43199921,20.90399933,22.08699989
Kyrgyz Republic,KGZ,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,48.20100021,48.1230011,47.98199844,49.7879982,51.11999893
Lao PDR,LAO,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,0.400999993,0.372999996,0.361999989,0.370999992,0.423999995
Lao PDR,LAO,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,67.10800171,65.48000336,64.26300049,63.11800003,61.99499893
Lao PDR,LAO,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,9.425999641,9.347999573,9.425999641,9.484000206,9.548000336
Lao PDR,LAO,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,23.4659996,25.17099953,26.31200027,27.39800072,28.45700073
Latin America & Caribbean,LCN,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,4.727467595,4.751954338,4.643884647,4.648720567,4.665227294
Latin America & Caribbean,LCN,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,14.96358443,14.57420146,14.29524305,14.23158033,14.18308163
Latin America & Caribbean,LCN,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,21.75553293,21.57005882,21.82857664,21.7550289,21.3481304
Latin America & Caribbean,LCN,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,63.280823,63.85570764,63.87586787,64.01330554,64.4687072
Latin America & Caribbean (excluding high income),LAC,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,4.694800855,4.716104697,4.62472458,4.630874403,4.650871646
Latin America & Caribbean (excluding high income),LAC,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,15.25502592,14.85753878,14.56091675,14.49559297,14.44544101
Latin America & Caribbean (excluding high income),LAC,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,21.72329486,21.52173942,21.79530207,21.73172308,21.31972846
Latin America & Caribbean (excluding high income),LAC,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,63.02161605,63.62065798,63.64344242,63.77261863,64.2347371
Latvia,LVA,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,3.921999931,4.218999863,3.997999907,4.316999912,4.247000217
Latvia,LVA,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,8.373000145,8.055999756,7.504000187,7.93900013,7.691999912
Latvia,LVA,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,23.47699928,23.92200089,23.84799957,23.64500046,24.11400032
Latvia,LVA,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,68.15000153,68.02200317,68.64900208,68.41500092,68.19400024
Least developed countries: UN classification,LDC,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,2.326749091,2.143948664,2.240194822,2.383146419,2.44275125
Least developed countries: UN classification,LDC,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,63.185504,62.36873525,61.72906882,61.02262187,60.56166365
Least developed countries: UN classification,LDC,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,11.78306589,12.22249342,12.43643495,12.58303809,12.59214672
Least developed countries: UN classification,LDC,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,25.03137663,25.40867829,25.83441513,26.39458363,26.84597204
Lebanon,LBN,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,11.82400036,11.68099976,12.20300007,12.54599953,11.27799988
Lebanon,LBN,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,2.786000013,3.019999981,3.154000044,3.220000029,3.200000048
Lebanon,LBN,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,21,21.38699913,22.04700089,21.87899971,20.13299942
Lebanon,LBN,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,76.21399689,75.59300232,74.79799652,74.90100098,76.66699982
Lesotho,LSO,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,0.609000027,0.643999994,0.653999984,0.670000017,0.671000004
Lesotho,LSO,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,12.16699982,11.94099998,11.62899971,11.04599953,10.68000031
Lesotho,LSO,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,40.05500031,40.3030014,39.95500183,39.8390007,40.40299988
Lesotho,LSO,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,47.77700043,47.75600052,48.41600037,49.11500168,48.91699982
Liberia,LBR,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,2.094000101,2.114000082,2.601000071,2.519000053,2.660000086
Liberia,LBR,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,46.11500168,44.46500015,43.39199829,43.35499954,43.9980011
Liberia,LBR,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,11.88199997,11.96700001,11.83600044,11.93999958,11.98900032
Liberia,LBR,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,42.00400162,43.56800079,44.77199936,44.70500183,44.01300049
Libya,LBY,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,0.240999997,10.45800018,14.81499958,5.93599987,5.024000168
Libya,LBY,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,6.934999943,13.39099979,16.93700027,16.63299942,16.80699921
Libya,LBY,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,26.7689991,25.77799988,26.82600021,28.79199982,28.23600006
Libya,LBY,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,66.29599762,60.83000183,56.23699951,54.57500076,54.95700073
Liechtenstein,LIE,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,..,..,..,..,..
Liechtenstein,LIE,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,..,..,..,..,..
Liechtenstein,LIE,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,..,..,..,..,..
Liechtenstein,LIE,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,..,..,..,..,..
Lithuania,LTU,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,2.207000017,2.209000111,2.296000004,2.296000004,2.36500001
Lithuania,LTU,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,8.796999931,8.423000336,9.166000366,9.069000244,7.975999832
Lithuania,LTU,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,25.08300018,25.52499962,24.72400093,25.07299995,25.13699913
Lithuania,LTU,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,66.12000275,66.05200195,66.11000061,65.85800171,66.88700104
Low & middle income,LMY,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,3.088012851,3.138270816,3.041067108,2.99519264,2.97199151
Low & middle income,LMY,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,34.4563666,33.90580875,33.09038005,32.31996018,31.75400815
Low & middle income,LMY,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,23.29905607,22.98314624,22.90090454,22.65007469,22.45513496
Low & middle income,LMY,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,42.24486096,43.11086751,44.00884954,45.03028197,45.79065305
Low income,LIC,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,1.949666569,1.722516313,1.796986404,1.862174911,1.987903004
Low income,LIC,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,70.85804691,70.39568876,69.86257777,69.45872833,69.18030886
Low income,LIC,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,9.225789825,9.386375793,9.779013967,9.844058154,9.853663428
Low income,LIC,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,19.91617205,20.21781667,20.35827478,20.69743626,20.96590866
Lower middle income,LMC,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,2.604458454,2.526524979,2.543653641,2.584178603,2.562538177
Lower middle income,LMC,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,42.56729606,42.17160089,41.2796265,40.17259042,39.36348825
Lower middle income,LMC,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,21.59224168,21.3597728,21.53530175,21.74813502,21.77000228
Lower middle income,LMC,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,35.84042487,36.46821586,37.18556613,38.07925457,38.86605952
Luxembourg,LUX,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,3.187000036,2.694000006,2.453999996,3.60800004,3.930999994
Luxembourg,LUX,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,1.325000048,1.585999966,1.425999999,1.044999957,1.026000023
Luxembourg,LUX,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,12.67199993,12.04199982,10.9829998,12.52299976,12.05000019
Luxembourg,LUX,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,86.00299835,86.37200165,87.59100342,86.43199921,86.92500305
"Macao SAR, China",MAC,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,3.181999922,3.242000103,3.196000099,3.292000055,3.45600009
"Macao SAR, China",MAC,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,0.232999995,0.165999994,0.180999994,0.246999994,0.296999991
"Macao SAR, China",MAC,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,12.88300037,12.68700027,14.20400047,16.74699974,17.86800003
"Macao SAR, China",MAC,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,86.88400269,87.14700317,85.61499786,83.0059967,81.83499908
"Macedonia, FYR",MKD,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,1.572999954,1.799999952,1.932999969,1.953999996,2.114000082
"Macedonia, FYR",MKD,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,17.31200027,18.73600006,18.4640007,17.86499977,16.62700081
"Macedonia, FYR",MKD,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,29.86899948,30.38400078,30.3579998,30.49900055,30.31100082
